Trial 3:3back,Trial 5:3back
36.229,32.41
36.418,32.377
36.597,32.344
36.765,32.313
36.921,32.282
37.063,32.253
37.192,32.222
37.308,32.192
37.411,32.161
37.503,32.129
37.583,32.098
37.652,32.067
37.712,32.036
37.763,32.006
37.806,31.975
37.844,31.946
37.876,31.918
37.902,31.891
37.923,31.865
37.939,31.84
37.951,31.814
37.959,31.788
37.964,31.761
37.967,31.733
37.967,31.704
37.966,31.675
37.964,31.645
37.96,31.615
37.955,31.584
37.949,31.553
37.944,31.522
37.938,31.491
37.933,31.46
37.929,31.429
37.926,31.398
37.923,31.368
37.922,31.34
37.921,31.314
37.921,31.292
37.92,31.277
37.92,31.27
37.917,31.273
37.913,31.29
37.906,31.321
37.897,31.37
37.885,31.437
37.869,31.524
37.85,31.632
37.827,31.761
37.798,31.913
37.764,32.088
37.725,32.284
37.682,32.501
37.636,32.737
37.588,32.992
37.539,33.262
37.49,33.545
37.443,33.836
37.398,34.132
37.356,34.43
37.318,34.726
37.285,35.017
37.255,35.3
37.229,35.57
37.207,35.825
37.188,36.062
37.173,36.28
37.16,36.479
37.149,36.658
37.14,36.817
37.131,36.955
37.122,37.075
37.11,37.177
37.097,37.261
37.081,37.33
37.062,37.383
37.04,37.421
37.014,37.446
36.986,37.459
36.954,37.462
36.92,37.457
36.884,37.447
36.846,37.432
36.805,37.415
36.763,37.396
36.719,37.377
36.674,37.358
36.629,37.34
36.584,37.323
36.54,37.308
36.497,37.293
36.456,37.28
36.419,37.266
36.384,37.254
36.352,37.241
36.321,37.228
36.293,37.213
36.265,37.197
36.238,37.178
36.211,37.156
36.182,37.129
36.153,37.098
36.123,37.059
36.091,37.015
36.056,36.964
36.019,36.907
35.98,36.845
35.94,36.779
35.898,36.708
35.855,36.635
35.811,36.559
35.767,36.482
35.723,36.405
35.679,36.328
35.637,36.254
35.595,36.184
35.554,36.117
35.514,36.055
35.476,35.998
35.44,35.945
35.406,35.898
35.376,35.853
35.349,35.812
35.325,35.774
35.303,35.739
35.283,35.705
35.264,35.674
35.246,35.644
35.227,35.615
35.206,35.587
35.184,35.559
35.16,35.532
35.132,35.504
35.102,35.477
35.069,35.448
35.034,35.419
34.997,35.39
34.957,35.36
34.916,35.33
34.872,35.3
34.827,35.268
34.782,35.235
34.739,35.2
34.698,35.164
34.66,35.127
34.625,35.088
34.594,35.048
34.565,35.007
34.539,34.965
34.514,34.921
34.49,34.876
34.467,34.829
34.443,34.78
34.418,34.729
34.392,34.675
34.363,34.619
34.332,34.561
34.298,34.5
34.262,34.438
34.224,34.375
34.184,34.312
34.143,34.248
34.102,34.183
34.061,34.118
34.023,34.053
33.986,33.988
33.952,33.924
33.92,33.863
33.891,33.802
33.866,33.744
33.844,33.687
33.824,33.632
33.806,33.579
33.789,33.528
33.773,33.479
33.757,33.431
33.74,33.386
33.722,33.342
33.704,33.302
33.687,33.263
33.67,33.225
33.655,33.188
33.643,33.151
33.632,33.114
33.623,33.075
33.615,33.034
33.606,32.989
33.596,32.942
33.584,32.891
33.569,32.84
33.551,32.788
33.529,32.738
33.504,32.69
33.475,32.644
33.443,32.601
33.407,32.562
33.37,32.525
33.33,32.49
33.29,32.458
33.249,32.428
33.209,32.399
33.171,32.372
33.134,32.346
33.101,32.321
33.071,32.298
33.045,32.275
33.025,32.254
33.013,32.234
33.008,32.214
33.013,32.193
33.028,32.173
33.054,32.151
33.091,32.128
33.14,32.106
33.203,32.083
33.279,32.06
33.371,32.036
33.477,32.013
33.597,31.989
33.731,31.965
33.878,31.94
34.038,31.914
34.208,31.886
34.387,31.857
34.578,31.827
34.783,31.797
35.003,31.767
35.235,31.738
35.473,31.71
35.709,31.684
35.938,31.659
36.155,31.635
36.356,31.613
36.536,31.593
36.692,31.573
36.825,31.555
36.935,31.536
37.023,31.517
37.093,31.499
37.147,31.481
37.187,31.467
37.216,31.455
37.234,31.449
37.243,31.45
37.245,31.46
37.241,31.481
37.235,31.516
37.228,31.565
37.221,31.63
37.216,31.714
37.212,31.817
37.21,31.941
37.211,32.088
37.214,32.256
37.219,32.448
37.228,32.661
37.239,32.895
37.254,33.147
37.272,33.417
37.292,33.7
37.314,33.994
37.337,34.294
37.362,34.598
37.387,34.904
37.412,35.206
37.436,35.503
37.457,35.789
37.474,36.062
37.488,36.319
37.497,36.56
37.5,36.782
37.498,36.987
37.49,37.174
37.476,37.341
37.456,37.488
37.428,37.616
37.395,37.726
37.356,37.819
37.313,37.896
37.267,37.959
37.219,38.009
37.171,38.048
37.125,38.078
37.08,38.1
37.04,38.115
37.003,38.124
36.971,38.129
36.943,38.129
36.918,38.126
36.897,38.121
36.879,38.113
36.863,38.104
36.847,38.092
36.834,38.079
36.822,38.062
36.811,38.044
36.8,38.024
36.788,38.004
36.775,37.985
36.76,37.966
36.743,37.945
36.723,37.922
36.701,37.896
36.678,37.867
36.655,37.836
36.631,37.801
36.608,37.763
36.585,37.722
36.561,37.678
36.538,37.63
36.515,37.58
36.492,37.527
36.469,37.471
36.446,37.411
36.423,37.348
36.402,37.282
36.381,37.213
36.361,37.142
36.341,37.071
36.321,37
36.301,36.928
36.279,36.858
36.256,36.788
36.231,36.721
36.203,36.658
36.173,36.597
36.14,36.54
36.104,36.487
36.065,36.438
36.024,36.394
35.981,36.354
35.938,36.319
35.895,36.287
35.853,36.257
35.813,36.231
35.775,36.206
35.739,36.184
35.705,36.163
35.673,36.143
35.643,36.122
35.614,36.1
35.586,36.075
35.558,36.048
35.53,36.017
35.503,35.984
35.475,35.949
35.447,35.911
35.418,35.872
35.389,35.833
35.358,35.792
35.326,35.749
35.293,35.704
35.259,35.655
35.222,35.603
35.183,35.547
35.141,35.49
35.096,35.432
35.048,35.373
34.998,35.313
34.947,35.252
34.895,35.193
34.845,35.134
34.797,35.076
34.751,35.02
34.708,34.965
34.668,34.911
34.631,34.857
34.597,34.804
34.565,34.751
34.535,34.697
34.509,34.643
34.485,34.586
34.464,34.528
34.445,34.467
34.429,34.405
34.414,34.341
34.401,34.277
34.387,34.212
34.374,34.148
34.359,34.083
34.342,34.019
34.322,33.955
34.3,33.891
34.274,33.828
34.246,33.765
34.214,33.704
34.179,33.644
34.143,33.585
34.106,33.529
34.068,33.474
34.031,33.42
33.995,33.368
33.96,33.317
33.928,33.266
33.897,33.214
33.868,33.161
33.841,33.106
33.817,33.051
33.794,32.996
33.773,32.941
33.755,32.888
33.74,32.837
33.726,32.789
33.714,32.742
33.704,32.697
33.694,32.654
33.685,32.612
33.675,32.571
33.664,32.531
33.652,32.495
33.639,32.46
33.624,32.427
33.608,32.397
33.59,32.368
33.569,32.341
33.546,32.316
33.521,32.292
33.494,32.268
33.465,32.243
33.435,32.218
33.405,32.193
33.374,32.168
33.342,32.143
33.31,32.118
33.28,32.092
33.25,32.067
33.223,32.04
33.199,32.012
33.178,31.981
33.159,31.948
33.142,31.912
33.127,31.875
33.113,31.837
33.102,31.799
33.091,31.763
33.081,31.73
33.072,31.699
33.063,31.671
33.053,31.645
33.043,31.621
33.034,31.6
33.025,31.579
33.018,31.56
33.014,31.541
33.013,31.521
33.019,31.5
33.031,31.477
33.053,31.454
33.084,31.43
33.127,31.405
33.182,31.381
33.25,31.357
33.33,31.336
33.425,31.317
33.534,31.301
33.658,31.29
33.797,31.287
33.95,31.293
34.116,31.311
34.293,31.344
34.481,31.394
34.678,31.462
34.881,31.55
35.088,31.659
35.298,31.79
35.508,31.943
35.716,32.117
35.92,32.311
36.118,32.524
36.309,32.754
36.49,33.001
36.659,33.262
36.815,33.536
36.956,33.819
37.084,34.106
37.197,34.395
37.297,34.682
37.385,34.962
37.463,35.234
37.531,35.494
37.59,35.74
37.643,35.971
37.689,36.186
37.731,36.383
37.768,36.562
37.801,36.72
37.83,36.858
37.857,36.976
37.881,37.076
37.904,37.158
37.925,37.225
37.946,37.278
37.965,37.318
37.983,37.347
37.999,37.366
38.014,37.376
38.028,37.381
38.04,37.379
38.05,37.374
38.059,37.365
38.067,37.354
38.074,37.34
38.079,37.324
38.082,37.307
38.082,37.288
38.081,37.268
38.077,37.247
38.071,37.226
38.062,37.206
38.052,37.186
38.039,37.166
38.026,37.146
38.01,37.125
37.992,37.103
37.971,37.079
37.947,37.052
37.92,37.022
37.889,36.989
37.857,36.951
37.821,36.91
37.783,36.863
37.742,36.812
37.7,36.756
37.657,36.695
37.615,36.628
37.575,36.557
37.536,36.482
37.501,36.404
37.469,36.326
37.44,36.248
37.416,36.171
37.396,36.095
37.38,36.023
37.369,35.955
37.362,35.89
37.357,35.83
37.354,35.773
37.352,35.721
37.35,35.673
37.346,35.629
37.34,35.589
37.331,35.551
37.319,35.515
37.303,35.482
37.284,35.452
37.261,35.426
37.234,35.403
37.204,35.382
37.171,35.364
37.136,35.347
37.099,35.331
37.06,35.316
37.019,35.301
36.978,35.284
36.934,35.265
36.888,35.243
36.841,35.22
36.793,35.195
36.744,35.168
36.697,35.14
36.65,35.109
36.606,35.075
36.562,35.039
36.52,35
36.479,34.958
36.439,34.914
36.398,34.868
36.357,34.822
36.314,34.774
36.27,34.726
36.225,34.676
36.176,34.625
36.126,34.572
36.074,34.518
36.022,34.462
35.969,34.406
35.916,34.35
35.864,34.294
35.813,34.239
35.763,34.186
35.715,34.135
35.67,34.086
35.627,34.037
35.587,33.987
35.55,33.936
35.516,33.885
35.485,33.832
35.455,33.78
35.429,33.727
35.403,33.673
35.378,33.62
35.354,33.566
35.329,33.514
35.302,33.462
35.273,33.411
35.242,33.362
35.207,33.314
35.17,33.269
35.13,33.225
35.089,33.183
35.046,33.142
35.004,33.101
34.963,33.061
34.924,33.021
34.886,32.981
34.852,32.941
34.821,32.901
34.794,32.861
34.768,32.82
34.743,32.779
34.72,32.739
34.697,32.701
34.675,32.663
34.653,32.628
34.632,32.595
34.61,32.563
34.589,32.534
34.568,32.505
34.545,32.475
34.521,32.446
34.495,32.415
34.467,32.384
34.436,32.353
34.401,32.322
34.364,32.291
34.323,32.26
34.28,32.231
34.234,32.201
34.187,32.171
34.139,32.141
34.092,32.11
34.044,32.077
33.997,32.044
33.952,32.009
33.909,31.974
33.868,31.939
33.832,31.903
33.801,31.867
33.775,31.833
33.753,31.802
33.735,31.772
33.72,31.745
33.707,31.721
33.697,31.699
33.688,31.68
33.679,31.663
33.672,31.647
33.664,31.633
33.655,31.62
33.645,31.609
33.634,31.599
33.621,31.592
33.607,31.589
33.591,31.59
33.573,31.599
33.553,31.618
33.532,31.65
33.509,31.696
33.482,31.758
33.452,31.84
33.418,31.943
33.38,32.068
33.34,32.215
33.297,32.385
33.252,32.575
33.207,32.783
33.162,33.007
33.12,33.244
33.081,33.492
33.047,33.747
33.018,34.007
32.993,34.267
32.973,34.525
32.958,34.779
32.948,35.025
32.941,35.261
32.938,35.484
32.939,35.694
32.942,35.891
32.948,36.072
32.954,36.237
32.96,36.386
32.966,36.519
32.969,36.635
32.972,36.734
32.974,36.817
32.977,36.885
32.981,36.94
32.989,36.984
33.002,37.017
33.021,37.04
33.05,37.055
33.091,37.062
33.146,37.063
33.218,37.06
33.308,37.053
33.418,37.043
33.549,37.03
33.7,37.015
33.872,36.999
34.062,36.983
34.269,36.966
34.489,36.948
34.722,36.93
34.964,36.911
35.213,36.891
35.464,36.871
35.716,36.849
35.964,36.825
36.205,36.798
36.436,36.767
36.655,36.732
36.858,36.692
37.044,36.649
37.211,36.601
37.358,36.549
37.487,36.492
37.598,36.431
37.692,36.367
37.771,36.301
37.834,36.231
37.885,36.16
37.926,36.087
37.956,36.014
37.979,35.942
37.997,35.871
38.012,35.805
38.025,35.743
38.038,35.686
38.052,35.633
38.066,35.585
38.081,35.542
38.096,35.503
38.113,35.469
38.129,35.438
38.145,35.411
38.16,35.387
38.175,35.365
38.187,35.347
38.198,35.33
38.207,35.313
38.213,35.296
38.217,35.277
38.217,35.255
38.211,35.232
38.2,35.208
38.183,35.184
38.16,35.16
38.131,35.135
38.098,35.11
38.062,35.084
38.022,35.058
37.981,35.032
37.94,35.005
37.9,34.977
37.861,34.948
37.825,34.919
37.791,34.888
37.761,34.858
37.733,34.827
37.708,34.794
37.686,34.76
37.665,34.723
37.646,34.684
37.627,34.643
37.608,34.599
37.589,34.553
37.568,34.506
37.547,34.459
37.526,34.411
37.504,34.363
37.482,34.315
37.461,34.266
37.441,34.217
37.423,34.168
37.405,34.118
37.388,34.069
37.371,34.02
37.356,33.973
37.34,33.927
37.325,33.883
37.31,33.84
37.295,33.799
37.279,33.759
37.263,33.719
37.246,33.68
37.228,33.64
37.209,33.601
37.189,33.563
37.167,33.525
37.143,33.488
37.117,33.452
37.088,33.416
37.054,33.381
37.016,33.347
36.974,33.313
36.929,33.281
36.879,33.249
36.827,33.218
36.772,33.187
36.716,33.158
36.658,33.129
36.601,33.101
36.545,33.073
36.491,33.043
36.438,33.013
36.388,32.983
36.34,32.952
36.292,32.921
36.243,32.891
36.194,32.862
36.145,32.834
36.095,32.807
36.046,32.781
35.997,32.755
35.95,32.731
35.905,32.708
35.862,32.685
35.821,32.662
35.781,32.64
35.743,32.617
35.704,32.592
35.666,32.565
35.626,32.538
35.586,32.509
35.546,32.478
35.505,32.447
35.463,32.413
35.421,32.378
35.379,32.342
35.338,32.306
35.298,32.271
35.26,32.238
35.224,32.209
35.19,32.185
35.159,32.166
35.131,32.153
35.106,32.148
35.082,32.151
35.059,32.163
35.038,32.187
35.018,32.223
34.998,32.273
34.977,32.338
34.955,32.421
34.932,32.522
34.905,32.644
34.874,32.788
34.838,32.954
34.796,33.14
34.749,33.345
34.698,33.567
34.643,33.803
34.586,34.051
34.528,34.307
34.47,34.569
34.414,34.834
34.361,35.097
34.311,35.358
34.267,35.613
34.227,35.86
34.193,36.096
34.163,36.321
34.138,36.532
34.113,36.73
34.085,36.915
34.056,37.086
34.031,37.243
34.014,37.385
34.005,37.511
34.005,37.622
34.019,37.719
34.045,37.802
34.081,37.874
34.122,37.935
34.161,37.986
34.194,38.028
34.216,38.062
34.226,38.088
34.222,38.108
34.207,38.122
34.18,38.13
34.141,38.135
34.091,38.134
34.031,38.131
33.962,38.125
33.887,38.118
33.809,38.109
33.728,38.1
33.648,38.09
33.571,38.078
33.497,38.065
33.43,38.051
33.369,38.037
33.316,38.022
33.271,38.006
33.234,37.988
33.204,37.968
33.181,37.946
33.165,37.921
33.154,37.893
33.149,37.861
33.147,37.825
33.148,37.783
33.149,37.736
33.149,37.684
33.149,37.63
33.148,37.573
33.144,37.514
33.139,37.454
33.132,37.394
33.122,37.334
33.112,37.274
33.103,37.215
33.096,37.156
33.093,37.099
33.099,37.043
33.115,36.988
33.145,36.934
33.192,36.883
33.256,36.834
33.341,36.788
33.446,36.746
33.573,36.706
33.722,36.668
33.893,36.633
34.085,36.6
34.299,36.571
34.531,36.544
34.78,36.519
35.042,36.496
35.314,36.474
35.591,36.452
35.87,36.432
36.145,36.413
36.413,36.394
36.671,36.374
36.917,36.354
37.147,36.331
37.359,36.307
37.55,36.281
37.721,36.253
37.872,36.222
38.003,36.19
38.117,36.155
38.214,36.118
38.297,36.079
38.368,36.037
38.428,35.993
38.478,35.946
38.519,35.897
38.553,35.846
38.581,35.793
38.603,35.739
38.62,35.683
38.633,35.626
38.643,35.569
38.65,35.512
38.655,35.454
38.657,35.395
38.658,35.337
38.658,35.278
38.656,35.22
38.653,35.163
38.649,35.106
38.642,35.05
38.634,34.995
38.623,34.94
38.61,34.886
38.594,34.832
38.576,34.779
38.557,34.726
38.537,34.675
38.516,34.626
38.495,34.577
38.472,34.53
38.448,34.484
38.423,34.44
38.398,34.397
38.372,34.356
38.344,34.315
38.315,34.275
38.284,34.236
38.252,34.197
38.217,34.16
38.18,34.124
38.141,34.087
38.099,34.05
38.056,34.012
38.011,33.972
37.965,33.931
37.918,33.889
37.872,33.846
37.828,33.804
37.786,33.763
37.747,33.724
37.709,33.686
37.674,33.651
37.641,33.617
37.61,33.584
37.581,33.554
37.554,33.525
37.529,33.498
37.507,33.471
37.487,33.445
37.47,33.419
37.454,33.393
37.441,33.367
37.428,33.34
37.416,33.313
37.405,33.284
37.393,33.253
37.38,33.221
37.365,33.188
37.347,33.155
37.325,33.123
37.3,33.091
37.27,33.059
37.236,33.028
37.197,32.998
37.155,32.967
37.11,32.936
37.063,32.904
37.013,32.872
36.961,32.841
36.908,32.81
36.853,32.78
36.797,32.752
36.741,32.726
36.685,32.704
36.63,32.686
36.577,32.674
36.526,32.668
36.478,32.671
36.432,32.684
36.388,32.71
36.347,32.751
36.307,32.809
36.269,32.888
36.233,32.988
36.197,33.111
36.16,33.258
36.124,33.429
36.087,33.623
36.049,33.839
36.009,34.075
35.967,34.328
35.922,34.596
35.875,34.877
35.826,35.168
35.775,35.471
35.721,35.782
35.666,36.098
35.608,36.411
35.549,36.715
35.49,37.005
35.43,37.278
35.37,37.531
35.311,37.761
35.254,37.967
35.199,38.149
35.148,38.307
35.101,38.442
35.057,38.555
35.017,38.648
34.98,38.723
34.945,38.783
34.912,38.829
34.879,38.862
34.847,38.886
34.815,38.903
34.783,38.915
34.751,38.923
34.721,38.929
34.69,38.932
34.66,38.932
34.63,38.93
34.6,38.927
34.571,38.922
34.542,38.915
34.513,38.908
34.483,38.9
34.452,38.891
34.421,38.881
34.39,38.869
34.359,38.854
34.327,38.839
34.296,38.823
34.264,38.807
34.232,38.791
34.201,38.774
34.171,38.756
34.14,38.737
34.108,38.715
34.075,38.689
34.04,38.656
34.004,38.616
33.969,38.568
33.933,38.514
33.898,38.453
33.864,38.387
33.831,38.316
33.799,38.242
33.769,38.165
33.74,38.087
33.712,38.009
33.686,37.933
33.661,37.858
33.638,37.784
33.617,37.713
33.596,37.645
33.575,37.581
33.554,37.52
33.532,37.464
33.511,37.413
33.49,37.365
33.469,37.322
33.446,37.282
33.424,37.245
33.4,37.21
33.377,37.177
33.353,37.146
33.329,37.116
33.304,37.088
33.276,37.061
33.246,37.037
33.214,37.014
33.179,36.992
33.141,36.97
33.103,36.947
33.065,36.921
33.027,36.891
32.992,36.858
32.96,36.821
32.931,36.781
32.905,36.738
32.883,36.693
32.863,36.646
32.847,36.598
32.834,36.549
32.826,36.501
32.822,36.453
32.824,36.405
32.834,36.356
32.852,36.307
32.881,36.257
32.923,36.205
32.98,36.152
33.051,36.096
33.14,36.038
33.248,35.977
33.375,35.914
33.524,35.85
33.693,35.785
33.882,35.721
34.089,35.657
34.315,35.594
34.557,35.534
34.813,35.475
35.081,35.418
35.357,35.364
35.638,35.313
35.919,35.264
36.198,35.216
36.471,35.17
36.734,35.124
36.986,35.08
37.223,35.035
37.445,34.99
37.649,34.943
37.835,34.895
38.001,34.846
38.148,34.795
38.277,34.742
38.39,34.688
38.486,34.633
38.568,34.577
38.637,34.52
38.693,34.465
38.74,34.411
38.777,34.359
38.806,34.31
38.829,34.264
38.845,34.219
38.857,34.177
38.864,34.137
38.867,34.098
38.866,34.061
38.863,34.025
38.857,33.991
38.848,33.959
38.837,33.93
38.825,33.902
38.811,33.876
38.796,33.853
38.781,33.83
38.765,33.808
38.75,33.786
38.735,33.762
38.72,33.735
38.706,33.705
38.692,33.673
38.677,33.639
38.661,33.603
38.645,33.565
38.627,33.527
38.607,33.489
38.587,33.451
38.566,33.414
38.543,33.379
38.515,33.345
38.484,33.313
38.45,33.283
38.412,33.254
38.37,33.228
38.325,33.204
38.278,33.18
38.228,33.156
38.177,33.132
38.126,33.108
38.076,33.082
38.027,33.056
37.979,33.029
37.932,33.001
37.887,32.974
37.844,32.947
37.803,32.921
37.766,32.896
37.733,32.871
37.704,32.846
37.679,32.821
37.659,32.796
37.643,32.773
37.63,32.75
37.619,32.729
37.609,32.713
37.601,32.703
37.593,32.703
37.583,32.715
37.573,32.743
37.559,32.787
37.543,32.852
37.522,32.938
37.496,33.048
37.465,33.184
37.429,33.347
37.388,33.535
37.344,33.747
37.297,33.983
37.247,34.239
37.195,34.512
37.141,34.801
37.086,35.101
37.029,35.411
36.971,35.726
36.912,36.044
36.852,36.362
36.793,36.675
36.735,36.982
36.68,37.277
36.626,37.559
36.577,37.823
36.53,38.068
36.488,38.293
36.449,38.5
36.414,38.687
36.381,38.854
36.349,39.003
36.317,39.133
36.284,39.245
36.251,39.34
36.217,39.421
36.18,39.489
36.14,39.543
36.098,39.584
36.052,39.614
36.003,39.632
35.952,39.642
35.896,39.644
35.837,39.64
35.774,39.63
35.71,39.617
35.645,39.599
35.578,39.578
35.512,39.554
35.446,39.53
35.382,39.505
35.321,39.481
35.263,39.456
35.21,39.431
35.16,39.404
35.114,39.374
35.07,39.341
35.03,39.306
34.991,39.268
34.954,39.229
34.918,39.187
34.883,39.143
34.848,39.096
34.813,39.046
34.78,38.992
34.746,38.932
34.713,38.869
34.679,38.8
34.645,38.726
34.611,38.647
34.578,38.564
34.544,38.478
34.512,38.39
34.479,38.299
34.448,38.209
34.417,38.119
34.387,38.032
34.358,37.948
34.328,37.87
34.298,37.796
34.266,37.728
34.234,37.663
34.201,37.602
34.167,37.545
34.13,37.491
34.092,37.441
34.052,37.395
34.012,37.351
33.971,37.309
33.931,37.269
33.891,37.229
33.853,37.19
33.819,37.153
33.788,37.117
33.76,37.083
33.736,37.051
33.714,37.02
33.694,36.991
33.676,36.962
33.659,36.934
33.643,36.904
33.627,36.872
33.609,36.838
33.589,36.802
33.567,36.764
33.543,36.725
33.517,36.685
33.488,36.642
33.457,36.598
33.422,36.552
33.384,36.506
33.345,36.458
33.305,36.41
33.265,36.361
33.225,36.312
33.185,36.262
33.146,36.212
33.108,36.161
33.071,36.109
33.036,36.055
33.004,36
32.976,35.944
32.953,35.886
32.937,35.827
32.929,35.767
32.928,35.705
32.935,35.642
32.951,35.577
32.977,35.512
33.014,35.447
33.064,35.384
33.128,35.322
33.206,35.262
33.3,35.204
33.409,35.149
33.536,35.096
33.681,35.044
33.844,34.993
34.025,34.941
34.223,34.887
34.437,34.831
34.665,34.773
34.905,34.714
35.154,34.654
35.409,34.593
35.665,34.532
35.921,34.472
36.173,34.412
36.418,34.353
36.653,34.297
36.878,34.243
37.088,34.192
37.284,34.145
37.462,34.102
37.622,34.061
37.764,34.021
37.888,33.983
37.995,33.945
38.087,33.907
38.164,33.868
38.228,33.829
38.28,33.79
38.322,33.75
38.355,33.709
38.38,33.669
38.397,33.629
38.409,33.589
38.414,33.55
38.416,33.511
38.415,33.471
38.413,33.431
38.409,33.392
38.405,33.355
38.4,33.319
38.395,33.287
38.39,33.258
38.385,33.231
38.381,33.207
38.377,33.185
38.373,33.164
38.368,33.144
38.362,33.125
38.353,33.105
38.34,33.084
38.323,33.062
38.3,33.038
38.271,33.011
38.237,32.983
38.197,32.953
38.152,32.922
38.103,32.889
38.052,32.854
38.001,32.817
37.948,32.778
37.896,32.738
37.843,32.699
37.789,32.663
37.736,32.63
37.682,32.6
37.628,32.574
37.574,32.551
37.521,32.531
37.467,32.514
37.413,32.499
37.36,32.486
37.308,32.477
37.258,32.471
37.208,32.47
37.16,32.476
37.114,32.49
37.072,32.515
37.034,32.552
36.999,32.604
36.968,32.674
36.941,32.763
36.916,32.874
36.893,33.01
36.872,33.171
36.852,33.361
36.833,33.579
36.815,33.824
36.798,34.096
36.781,34.39
36.764,34.705
36.747,35.036
36.729,35.381
36.71,35.735
36.689,36.095
36.666,36.455
36.641,36.81
36.615,37.156
36.587,37.489
36.558,37.807
36.527,38.107
36.496,38.386
36.462,38.644
36.427,38.88
36.389,39.093
36.347,39.284
36.301,39.454
36.252,39.602
36.2,39.731
36.145,39.84
36.088,39.931
36.027,40.004
35.963,40.061
35.896,40.102
35.828,40.129
35.761,40.144
35.695,40.149
35.629,40.146
35.565,40.136
35.501,40.119
35.438,40.098
35.376,40.072
35.316,40.043
35.259,40.01
35.205,39.974
35.155,39.936
35.107,39.894
35.062,39.852
35.021,39.809
34.982,39.766
34.945,39.723
34.91,39.68
34.875,39.637
34.84,39.593
34.803,39.548
34.766,39.502
34.727,39.454
34.686,39.403
34.644,39.348
34.6,39.288
34.554,39.221
34.506,39.149
34.456,39.072
34.405,38.992
34.354,38.909
34.303,38.825
34.252,38.74
34.202,38.655
34.153,38.57
34.105,38.487
34.059,38.405
34.013,38.325
33.968,38.248
33.924,38.174
33.88,38.101
33.837,38.03
33.793,37.961
33.748,37.896
33.704,37.834
33.661,37.778
33.618,37.726
33.576,37.68
33.536,37.64
33.498,37.606
33.461,37.577
33.426,37.553
33.393,37.532
33.362,37.513
33.332,37.493
33.304,37.474
33.278,37.454
33.251,37.434
33.225,37.412
33.2,37.389
33.174,37.363
33.148,37.334
33.121,37.303
33.093,37.271
33.064,37.238
33.035,37.205
33.006,37.171
32.976,37.135
32.948,37.099
32.92,37.061
32.894,37.022
32.869,36.981
32.847,36.939
32.826,36.893
32.806,36.843
32.788,36.79
32.77,36.734
32.753,36.675
32.737,36.612
32.722,36.546
32.706,36.477
32.691,36.405
32.673,36.332
32.654,36.26
32.632,36.188
32.605,36.119
32.575,36.05
32.541,35.983
32.505,35.917
32.466,35.853
32.425,35.789
32.384,35.725
32.344,35.661
32.305,35.596
32.269,35.531
32.237,35.464
32.21,35.396
32.19,35.328
32.176,35.26
32.171,35.192
32.175,35.125
32.189,35.059
32.215,34.996
32.252,34.935
32.303,34.877
32.367,34.821
32.447,34.766
32.543,34.713
32.655,34.659
32.783,34.604
32.927,34.546
33.086,34.487
33.261,34.426
33.45,34.364
33.651,34.302
33.866,34.239
34.09,34.177
34.323,34.115
34.562,34.055
34.806,33.997
35.051,33.942
35.295,33.89
35.536,33.842
35.774,33.798
36.007,33.757
36.233,33.72
36.452,33.686
36.661,33.654
36.859,33.624
37.046,33.594
37.218,33.563
37.377,33.533
37.52,33.502
37.649,33.47
37.761,33.437
37.858,33.402
37.939,33.366
38.006,33.33
38.058,33.293
38.098,33.255
38.126,33.216
38.143,33.176
38.152,33.136
38.154,33.097
38.149,33.059
38.139,33.023
38.125,32.991
38.108,32.963
38.089,32.938
38.069,32.916
38.05,32.898
38.031,32.881
38.015,32.867
38,32.853
37.989,32.839
37.982,32.826
37.977,32.812
37.975,32.797
37.974,32.779
37.974,32.76
37.971,32.738
37.966,32.715
37.956,32.69
37.94,32.662
37.918,32.633
37.89,32.601
37.857,32.57
37.817,32.54
37.772,32.513
37.721,32.491
37.666,32.478
37.608,32.474
37.546,32.483
37.484,32.507
37.421,32.549
37.36,32.611
37.3,32.698
37.244,32.812
37.191,32.955
37.143,33.128
37.1,33.333
37.06,33.567
37.026,33.829
36.996,34.118
36.972,34.431
36.953,34.764
36.938,35.114
36.928,35.476
36.92,35.848
36.916,36.225
36.912,36.604
36.909,36.982
36.906,37.354
36.903,37.718
36.899,38.069
36.893,38.404
36.887,38.719
36.879,39.012
36.868,39.281
36.854,39.524
36.836,39.741
36.814,39.932
36.787,40.098
36.757,40.239
36.723,40.358
36.687,40.456
36.649,40.535
36.61,40.596
36.569,40.641
36.528,40.67
36.486,40.685
36.443,40.688
36.4,40.679
36.358,40.661
36.316,40.636
36.274,40.603
36.229,40.565
36.183,40.523
36.132,40.478
36.079,40.432
36.022,40.386
35.963,40.34
35.903,40.295
35.842,40.249
35.78,40.203
35.72,40.155
35.66,40.105
35.602,40.053
35.546,40
35.491,39.945
35.437,39.888
35.385,39.828
35.335,39.767
35.287,39.703
35.241,39.637
35.199,39.569
35.159,39.5
35.122,39.429
35.088,39.355
35.055,39.279
35.024,39.199
34.994,39.117
34.964,39.032
34.933,38.946
34.902,38.859
34.868,38.772
34.832,38.685
34.794,38.599
34.753,38.515
34.71,38.434
34.666,38.357
34.619,38.286
34.57,38.219
34.521,38.157
34.47,38.099
34.418,38.044
34.366,37.993
34.316,37.944
34.267,37.898
34.222,37.854
34.18,37.813
34.141,37.774
34.105,37.739
34.072,37.708
34.041,37.679
34.011,37.652
